Mission_ID,Planet_Name,Distance_From_Earth,Crew_Size,Mission_Duration,Budget,Technology_Rating,Atmospheric_Composition,Surface_Terrain,Communication_Latency,Energy_Resources,Previous_Attempts,Alien_Contact_Probability,Critical_Failures,Success_Status
0cfe0378-4d71-438c-8139-06e13af85820,Aurora,436.02,33,170,361.42,8,Oxygen-rich,Icy,12.46,Solar,4,0.06243050618143263,0,Yes
198846e2-47f4-4d77-b2df-b6911d293a29,Elysium,778.11,45,357,63.9,9,,Volcanic,2.89,Geothermal,1,0.6855461261282778,0,Yes
4b30576b-95b8-41fb-996a-e46ac9c80692,Zarathustra,478.54,9,175,232.1,5,Oxygen-rich,Icy,13.38,Nuclear,2,0.5997176709459875,2,No
d752dc16-7eed-4c38-b708-31a8af98e650,Xenon,189.21,16,73,243.45,5,Oxygen-rich,Volcanic,8.94,Nuclear,0,0.8751822568940445,2,No
2617eee3-8a4e-4440-b7ad-714f887b1050,Aurora,288.75,13,238,430.85,5,Methane-dominated,Icy,9.78,Chemical,0,0.07408395829049846,1,No
293cdcde-60e5-47cb-b009-cb9b8e33256c,Aurora,389.33,30,119,302.47,7,Carbon dioxide-heavy,Icy,12.48,Geothermal,3,0.5125709932911198,0,Yes
7a48704c-fc47-4ff2-84e5-6f9ba8c4ac6c,Aurora,122.92,13,189,139.1,8,Hydrogen-rich,Rocky,11.31,Geothermal,2,0.9022364657399461,1,Yes
daac3b56-b85c-4abf-b631-cff01183de1e,Elysium,998.5,23,130,294.41,3,Hydrogen-rich,Icy,3.9,Nuclear,3,0.5450936146543625,2,No
c19bde97-27a8-4c4e-a170-afc3727b2fab,Aurora,91.06,35,150,325.21,10,Methane-dominated,Rocky,7.54,Solar,4,0.5737659337827438,0,Yes
bc6efc79-4647-407e-bb40-761091462576,Xenon,553.15,46,80,391.9,9,Oxygen-rich,Volcanic,12.71,Geothermal,3,0.315808610382323,1,Yes
6225f475-6538-4fa1-9435-8465d2be26fc,Titanium,900.74,20,196,282.73,4,Oxygen-rich,Rocky,17.76,Solar,1,0.6841932750953379,2,No
4f61690b-911a-469b-ab20-047aa1def531,Elysium,561.02,11,288,228.51,4,Methane-dominated,Rocky,7.11,Nuclear,1,0.18576418375520826,2,No
fe2f4e78-5627-4c52-8040-315a5d731c4c,Xenon,807.02,24,76,147.34,3,Hydrogen-rich,Volcanic,5.11,Geothermal,2,0.4181515672523448,1,Yes
59a1135e-a665-4f94-952f-5eee50a579da,Aurora,161.43,33,199,394.98,4,Oxygen-rich,Icy,7.15,Nuclear,1,0.8621648018177711,1,No
3b106514-c022-4137-84a6-d23b513abdda,Titanium,19.46,41,229,322.89,2,Carbon dioxide-heavy,Oceanic,6.33,Chemical,4,0.5613400412862098,2,No
a86132be-3557-45ca-b96d-4c8c65f20543,Elysium,739.7,48,331,434.62,6,Methane-dominated,Oceanic,4.2,Solar,3,0.5257074423392251,2,Yes
54870529-b72c-462b-b778-c3cd237627ae,Elysium,742.26,6,254,477.66,1,Hydrogen-rich,Rocky,5.09,Solar,3,0.4321512711874749,1,Yes
bca9e398-488e-4b09-bd15-92ac3d2d1608,Elysium,189.42,41,362,329.36,6,Oxygen-rich,Volcanic,17.44,Nuclear,3,0.3739398336506323,0,Yes
6bbe8337-1c7e-4e7c-aa2a-71fa08c07a6d,Zarathustra,426.88,42,113,71.08,8,Carbon dioxide-heavy,Oceanic,8.86,Solar,4,0.7418986780946435,2,No
b48f4187-646b-4640-aee9-917ef900e552,Titanium,521.16,48,52,493.56,10,Methane-dominated,Icy,3.17,Chemical,2,0.3105415527034095,1,No
e02b54dc-75fa-4f3a-97ec-fc648e844f81,Titanium,397.54,30,324,158.21,8,Carbon dioxide-heavy,Volcanic,5.99,Nuclear,0,0.291561557301421,1,No
02fc0114-bba2-4906-85dd-850497c35db6,Xenon,202.66,11,316,486.1,9,Oxygen-rich,Oceanic,18.55,Solar,0,0.5566960815721318,0,Yes
d53cc29b-1aec-47a5-9e12-682247562b55,Aurora,671.3,24,113,392.86,5,Hydrogen-rich,Volcanic,19.7,Geothermal,1,0.6009784769583109,1,Yes
d202ea22-1e43-40b6-a4af-1eeff1ec82d1,Xenon,206.75,7,349,368.02,10,Hydrogen-rich,Volcanic,10.03,Geothermal,1,0.2568129363330411,1,No
f80b62da-bb43-43b4-8a8d-eb78df0ce34e,Elysium,672.74,32,104,59.91,6,Hydrogen-rich,Oceanic,4.67,Nuclear,1,0.30342547488637794,1,Yes
0e9d8b45-d8a4-4b00-b96b-4c5496081ac4,Titanium,627.46,45,299,428.39,2,Methane-dominated,Volcanic,0.85,Geothermal,4,0.9073365757055354,0,No
915f46f5-e620-401c-ab33-f0770deada68,Xenon,481.22,49,50,284.69,4,Hydrogen-rich,Icy,13.15,Nuclear,1,0.9614977233482368,0,Yes
9cb66c4c-ed2c-490a-b33f-52c19e3ad3c6,Titanium,44.65,17,230,146.57,9,Methane-dominated,Volcanic,16.23,Chemical,4,0.7717358585405234,2,No
5d02eb99-68b7-438c-a7a3-8af772893d87,Aurora,205.52,14,140,274.29,6,Carbon dioxide-heavy,Rocky,15.45,Chemical,2,0.7087427491387843,2,Yes
32036d4c-a3c4-421e-8d34-fdcc2456d07e,Titanium,646.02,39,83,264.84,6,Methane-dominated,Oceanic,3.39,Solar,1,0.06471848390711218,2,No
3326e35c-64b9-40b9-9cff-e5e3e909ded9,Titanium,278.91,47,315,347.8,9,,Rocky,17.05,Solar,3,0.7093265679276458,0,Yes
efcb5323-8540-46ef-b8f7-8f5950383800,Xenon,979.43,10,265,465.0,1,Carbon dioxide-heavy,Volcanic,7.65,Nuclear,0,0.1715946917847859,2,No
df23e27d-e140-46e7-85ee-a974edf075e6,Zarathustra,652.13,19,292,81.27,8,Hydrogen-rich,Rocky,18.84,Nuclear,0,0.900731401243938,1,Yes
8f94869b-ac34-48ea-a953-cbd148a2fdc2,Zarathustra,359.55,29,349,106.87,8,Oxygen-rich,Volcanic,8.12,Chemical,2,0.5478732015558212,1,Yes
fd907da1-d11a-4f8d-a047-0f41eab7cc27,Elysium,62.6,30,277,273.98,9,Carbon dioxide-heavy,Rocky,16.88,Chemical,0,0.3523911956909722,0,No
99c12429-e803-4027-b6c7-5e75b9c3fb6b,Xenon,712.88,22,255,143.47,5,Hydrogen-rich,Rocky,17.1,Chemical,4,0.7189260735034277,0,Yes
1e134078-a230-410f-b25c-2c727d281ab5,Titanium,966.68,39,32,472.67,9,Hydrogen-rich,Volcanic,9.49,Nuclear,2,0.9515354969301726,1,Yes
f179c2c9-e641-4139-9fa9-aea3077cc7cd,Titanium,172.22,6,260,346.14,8,Methane-dominated,Rocky,8.48,Chemical,0,0.25063714990665065,0,No
c8032427-6ea0-4a13-9aef-aea91b5e92d1,Xenon,222.5,42,195,401.56,3,Hydrogen-rich,Rocky,16.9,Chemical,3,0.1575014828485664,1,No
9c64cf3e-a424-44d2-a74e-a5540fd1c716,Zarathustra,599.85,35,31,290.91,7,Hydrogen-rich,Rocky,9.57,Solar,0,0.9553627842888931,0,No
9f9629b0-92a8-41b8-9e6a-c76ad50afafc,Aurora,771.57,11,272,104.07,8,Carbon dioxide-heavy,Volcanic,1.92,Solar,0,0.48693594934753703,2,No
0e6a83e7-1047-4658-aa4e-85e6a13358d4,Zarathustra,959.13,35,297,296.84,9,Oxygen-rich,Oceanic,12.28,Solar,4,0.6628824781615608,1,No
da468c15-0259-49b2-bb88-0a23f813c81c,Titanium,727.0,8,106,438.73,9,Hydrogen-rich,Oceanic,12.69,Chemical,4,0.5355623142247323,1,Yes
290d078e-b663-44d0-8fdf-bb4a1b15159f,Elysium,92.23,6,288,474.06,2,Hydrogen-rich,Rocky,11.11,Solar,3,0.9624059513842794,0,No
948fc12e-82f1-4e4e-b3ad-69a25d069aea,Titanium,395.15,32,180,115.66,9,Hydrogen-rich,Rocky,7.24,Chemical,0,0.5448295855917903,2,Yes
1e5a72d2-489e-413b-a760-6079d332005f,Xenon,703.28,15,147,82.15,8,Methane-dominated,Icy,6.57,Geothermal,4,1.0,0,Yes
762ecd1e-1db9-4941-b02a-0c78e269ba36,Elysium,290.27,10,108,334.45,6,Methane-dominated,Volcanic,14.94,Nuclear,4,0.7031531654929112,1,Yes
05c05d6d-dad8-4a3d-892e-c610fa063dc9,Elysium,912.28,36,185,72.15,10,Carbon dioxide-heavy,Volcanic,19.22,Nuclear,1,0.24258088571975928,0,Yes
e3e047a3-33cf-4531-96c2-58002aeb58ec,Elysium,528.5,12,275,448.0,4,Carbon dioxide-heavy,Volcanic,9.58,Solar,0,1.0,1,No
0847995f-a0c5-41f3-b24f-ad3a9adfc6e2,Aurora,511.69,43,158,81.66,5,Oxygen-rich,Oceanic,2.85,Chemical,3,0.07771317384024164,0,Yes
5b692dc2-e2ec-4332-8e37-45e29af7527a,Aurora,667.33,49,269,384.69,4,Oxygen-rich,Icy,17.77,Nuclear,4,0.9572906469804531,0,Yes
91878d66-7655-4f60-bd3a-e46458dc714d,Aurora,392.47,13,233,332.6,10,Carbon dioxide-heavy,Icy,5.25,Chemical,4,0.4603514157797787,1,Yes
291c7be8-aa40-44f8-b25f-1c8adbfcefe1,Titanium,195.0,30,345,173.73,10,Methane-dominated,Volcanic,18.42,Geothermal,2,0.43435930924591415,2,No
04057dd3-5b61-496b-be73-a3d1277dccea,Zarathustra,400.87,23,342,70.44,6,Methane-dominated,Oceanic,1.18,Chemical,0,0.9821674625244214,2,Yes
7586489f-cae0-4065-844b-df7964a27cde,Titanium,440.03,41,174,497.18,6,Hydrogen-rich,Icy,11.35,Nuclear,2,0.7837735135454339,0,No
a79b3958-1529-45d7-b8da-9f5be36eae7f,Xenon,636.56,13,324,88.25,7,Hydrogen-rich,Icy,7.92,Geothermal,4,0.21550720980884103,2,No
6b1d5973-66ff-403a-8f47-7cb537b08c3b,Aurora,513.83,33,108,271.88,5,Oxygen-rich,Icy,2.12,Geothermal,3,0.3640334290630329,1,Yes
609b8834-2dad-44c0-b3e1-582c6a503072,Aurora,957.95,43,259,420.72,3,Hydrogen-rich,Oceanic,2.01,Chemical,0,0.9511241442881676,0,Yes
783e8d34-fc2d-4403-903f-864688e3944f,Elysium,981.04,36,210,336.27,6,Hydrogen-rich,Icy,9.44,Geothermal,1,0.570404858010935,1,Yes
a21ebb3c-0d4c-41ca-a149-f97ca5166af4,Elysium,705.15,21,113,342.3,2,Oxygen-rich,Volcanic,9.39,Solar,1,0.6055790253202655,1,Yes
52ae0dbb-ce3b-4a7b-9e3a-4bae7b986c4b,Elysium,753.37,33,295,92.32,3,Hydrogen-rich,Oceanic,13.33,Solar,1,0.8372835019341873,2,Yes
b842c31b-2cea-4d6b-8635-0095e86b5b85,Elysium,872.73,16,240,281.05,6,Methane-dominated,Volcanic,15.38,Geothermal,4,0.4597449485926707,1,Yes
2974ebab-92d1-440c-bbbe-be508857251a,Zarathustra,962.33,37,304,280.28,3,Carbon dioxide-heavy,Icy,4.87,Chemical,4,0.8854703637464614,2,No
2c0a87f8-7719-43df-b7d1-620cc7ab7ce5,Titanium,114.96,21,181,349.48,9,Methane-dominated,Oceanic,8.03,Solar,1,0.616617304070167,1,Yes
615d1aed-3ba8-40c9-9314-8a7f73cda1a8,Titanium,226.27,25,105,52.56,9,Carbon dioxide-heavy,Rocky,16.95,Chemical,1,0.748593888347621,2,No
4e3991cc-d073-4506-b1c0-5b558c6123bd,Aurora,351.92,16,90,281.42,8,Oxygen-rich,Rocky,5.2,Nuclear,3,0.674560610795623,0,Yes
c2d2b969-cdad-4e21-8580-bcf07860376b,Zarathustra,866.48,37,270,242.3,10,Oxygen-rich,Volcanic,2.58,Solar,1,1.0,2,No
0f3d7882-21a3-451d-9a2c-0f192a0858cd,Elysium,146.75,38,233,367.35,5,Carbon dioxide-heavy,Oceanic,2.48,Geothermal,3,0.7215455070146292,2,Yes
3bd464e1-0c13-4523-8c68-c2201c7a4cd6,Elysium,604.45,44,307,241.3,9,Hydrogen-rich,Rocky,1.58,Geothermal,3,0.0,2,Yes
7cac9021-0e6c-4d30-a17d-bfa2693f5cf8,Titanium,467.81,34,55,103.2,5,Hydrogen-rich,Volcanic,10.26,Solar,4,0.6647594931299904,0,Yes
99324da9-93c9-4f88-988e-dbfdce813688,Titanium,292.64,35,215,126.4,10,Hydrogen-rich,Volcanic,12.43,Chemical,1,0.265817629604501,0,No
42ba1b03-41a7-4c3c-864d-351ad53241f7,Titanium,128.77,23,282,73.36,7,Carbon dioxide-heavy,Rocky,5.18,Nuclear,2,0.5152236377175449,0,No
c70938af-d3b4-4773-ac38-0871979b20aa,Titanium,374.45,13,321,352.67,4,Oxygen-rich,Rocky,5.53,Nuclear,0,0.7719555157053688,0,Yes
5c6bfe87-a1b9-44de-8499-80434d1a7763,Xenon,559.79,48,224,472.18,3,Oxygen-rich,Volcanic,4.54,Solar,1,0.0,1,No
9134ef74-0621-4d1e-9d19-2125a84dac3e,Titanium,865.18,21,107,304.46,5,Hydrogen-rich,Icy,18.37,Geothermal,2,0.9447681351139301,1,No
bc77fe09-988a-43f9-b9f1-2ad0c78cd9fc,Elysium,440.09,32,162,116.25,4,Hydrogen-rich,Rocky,4.14,Geothermal,2,0.7678665424389269,0,No
290a9090-7e5b-4395-b88c-336c6098683d,Aurora,649.51,15,236,427.28,1,Oxygen-rich,Volcanic,16.81,Chemical,2,0.20194705705379246,2,No
db017c1f-783c-419b-8895-94542589196a,Xenon,851.26,24,269,397.87,9,Carbon dioxide-heavy,Oceanic,6.62,Chemical,2,0.4220429662651904,0,No
6f267a70-11b7-4adf-9a36-c78ad32cee55,Zarathustra,847.85,11,363,353.44,8,Carbon dioxide-heavy,Rocky,19.44,Chemical,4,0.35664418837407275,0,No
91014909-4a67-433f-9b83-f6cef5214d33,Elysium,929.73,16,36,80.97,6,Oxygen-rich,Rocky,13.89,Geothermal,2,0.3849059885559741,2,No
3ecdfc90-ce7d-456f-84f5-20d81707d090,Xenon,935.47,37,118,92.61,5,Oxygen-rich,Rocky,12.82,Geothermal,3,0.2750423631954988,0,No
c8b81570-b8e9-4108-95d5-6035a77d4300,Elysium,267.5,40,217,358.56,3,Carbon dioxide-heavy,Icy,18.04,Solar,3,0.588698861637344,0,No
6ee07c16-bda4-4992-92e3-e7167c08d474,Zarathustra,932.83,17,363,447.26,1,Methane-dominated,Oceanic,16.93,Solar,4,0.48503518101263476,2,Yes
6730c0f3-a37d-46be-9cd6-90fdbf8b7e63,Xenon,724.43,36,357,1008.25,6,Methane-dominated,Icy,12.05,Chemical,0,0.3405760950415102,1,No
29eb2dcb-c6f6-40d8-87e2-5da1528b8dac,Titanium,164.83,12,142,368.06,4,Methane-dominated,Rocky,9.83,Solar,4,0.7492891344664344,1,No
8df07b07-3388-439d-966b-8f55d4acfcef,Elysium,329.05,25,193,385.62,6,Methane-dominated,Icy,8.92,Geothermal,1,0.6875616767486611,0,Yes
fde187a8-867e-40a3-b982-ce005133c4f7,Xenon,989.03,36,231,98.55,7,Methane-dominated,Rocky,15.84,Chemical,0,0.0,2,Yes
749e596e-31ab-4fd1-b401-2c3f797515f4,Aurora,443.01,15,166,292.87,4,Hydrogen-rich,Icy,2.48,Nuclear,1,0.8873749726599589,0,No
fb17335f-efcf-4077-86bc-2b335bc9a47a,Aurora,974.42,46,106,2250.5,2,Hydrogen-rich,Rocky,2.6,Solar,0,0.0,1,Yes
27ccc6f7-7054-4ded-a693-9bab738b8d42,Zarathustra,17.76,35,321,255.47,5,Methane-dominated,Oceanic,6.81,Geothermal,1,0.792209422434274,0,No
fe3200fa-5a0e-4b62-b46d-ac039bd04725,Aurora,267.51,19,173,192.41,1,Carbon dioxide-heavy,Volcanic,13.6,Nuclear,1,0.42986258734404115,1,Yes
27616f90-5e0c-4a25-b7ef-5a5e7826102e,Elysium,405.67,19,192,381.61,10,Carbon dioxide-heavy,Icy,6.72,Nuclear,4,0.8071489494017604,0,Yes
8f780381-23c4-409b-b1a1-185fb5b65eb3,Titanium,29.89,42,324,439.41,10,Carbon dioxide-heavy,Icy,8.95,Chemical,3,0.9426909848479921,0,No
c53bd742-bd45-4d45-a83b-605edeeef7df,Xenon,938.2,31,306,304.01,5,Methane-dominated,Volcanic,12.69,Chemical,3,0.30276022616099085,2,No
a3fe6b63-7e7b-41d0-a808-3c02a748cd8b,Aurora,645.05,32,213,493.89,5,Carbon dioxide-heavy,Oceanic,15.04,Nuclear,3,0.30609408224912016,1,No
4a8c1920-af48-458f-949a-c8d06f8d9bc9,Elysium,663.16,13,351,456.97,7,Hydrogen-rich,Volcanic,2.7,Solar,0,0.6909614369094921,2,Yes
522ea0ac-7ec7-43f9-85d4-d8065da1a394,Zarathustra,824.94,7,94,,1,Methane-dominated,Icy,1.2,Solar,4,0.6655513275091502,2,No
c7448c5a-324f-4156-8a9d-16e032221a05,Elysium,538.48,45,314,281.61,1,Methane-dominated,Icy,17.27,Chemical,1,0.9184653362042644,0,Yes
c38c6ee4-ed42-43b5-832b-c6147e77459a,Titanium,773.54,6,172,,6,Hydrogen-rich,Icy,1.51,Chemical,1,0.6579738672943976,1,No
b3e7f57b-cf14-4103-9853-25e2e95b3934,Elysium,990.7,37,173,277.96,5,Methane-dominated,Rocky,11.58,Chemical,0,0.24533342626713436,1,Yes
17eac25e-7eaa-4edb-89d4-c05b25e02b94,Xenon,628.89,43,140,454.37,4,Methane-dominated,Oceanic,1.59,Geothermal,1,1.0,0,No
e0ea0277-bdb0-4793-8217-76e6e44a6868,Xenon,185.22,11,362,199.79,7,Oxygen-rich,Oceanic,1.42,Solar,2,0.5813585315782708,0,No
64a8f575-eab0-41c6-9962-b3ff8c394c72,Aurora,36.11,25,268,112.95,4,Hydrogen-rich,Rocky,6.95,Chemical,1,0.29216612065919356,1,Yes
418633a7-68d4-4453-abbf-7ce6e2c28f67,Aurora,352.66,21,267,365.72,10,Oxygen-rich,Rocky,17.61,Chemical,4,0.05703078784490487,1,No
266a7147-f3c1-44e3-a2b9-c72d344d8d71,Xenon,88.96,21,120,309.23,4,Hydrogen-rich,Oceanic,11.13,Solar,0,0.5603561435093404,1,No
ceb00c80-0c03-4640-a9bc-302eababd89b,Elysium,972.64,41,301,283.58,8,Methane-dominated,Icy,15.38,Chemical,2,0.28213753834642974,0,Yes
c58cf421-f18d-47ce-b470-ae235a7f392e,Aurora,727.11,49,73,301.25,8,Oxygen-rich,Volcanic,14.31,Chemical,3,0.1439987189920797,2,Yes
82c7673b-2a76-48b5-a097-434a21a40b9f,Xenon,246.67,31,191,108.92,7,Carbon dioxide-heavy,Icy,19.06,Geothermal,0,0.9597745593574769,0,No
fe2f5e02-deec-42c0-9489-f8b275e4266d,Titanium,223.63,26,277,154.28,1,Oxygen-rich,Volcanic,15.48,Solar,0,0.7474552293853489,0,Yes
f4144c47-23f1-4dff-9747-c58ddd1a8e20,Titanium,497.63,29,340,349.59,5,Carbon dioxide-heavy,Volcanic,4.54,Geothermal,2,0.5568009940901548,2,No
a9c660ba-a696-4d58-b1c0-41d0bbc64c8b,Elysium,768.31,21,190,269.27,10,Hydrogen-rich,Rocky,5.26,Geothermal,3,0.3005541756729041,1,No
8f0d2d4a-c17e-416e-abaf-4196970b55fe,Titanium,401.97,18,146,320.04,5,Methane-dominated,Oceanic,1.99,Solar,2,0.6066940034782377,2,Yes
6311dec1-eb24-4fc1-ad77-cbb59a76ee0f,Aurora,896.37,25,64,165.65,7,Methane-dominated,Oceanic,2.57,Geothermal,4,0.382972529982497,1,No
a7709e0a-041b-4188-8ad9-53fdfbf8e5c0,Xenon,917.09,25,284,167.43,1,Hydrogen-rich,Rocky,2.04,Solar,0,1.0,0,Yes
17bbf4ac-5c6c-4494-9f28-2a31262978d3,Aurora,684.97,45,126,96.92,9,Carbon dioxide-heavy,Rocky,10.86,Nuclear,0,0.9939690904059212,2,Yes
affed1d5-2992-47a7-aec6-3c1b59231a0b,Elysium,509.03,48,120,61.34,1,Methane-dominated,Rocky,19.02,Nuclear,0,1.0,0,No
512ec02f-dd5e-449e-b79e-cc663d69b6da,Elysium,680.07,40,45,290.98,4,Methane-dominated,Rocky,5.96,Chemical,2,0.9330682807354161,1,Yes
833c592f-3378-40aa-9535-17966f8631ee,Elysium,7736.0,46,35,329.81,3,Hydrogen-rich,Volcanic,3.93,Nuclear,3,0.9300591673056093,1,Yes
816a1f45-5846-45db-a0e6-4b1668899f9f,Elysium,502.41,33,147,116.83,4,Carbon dioxide-heavy,Icy,15.47,Geothermal,0,0.35185143569448807,0,Yes
0f6a516e-1599-48c8-95eb-3af818d82227,Aurora,419.67,32,192,351.84,2,Hydrogen-rich,Rocky,13.61,Geothermal,3,0.12266720363364142,2,No
9a8012a3-47ec-4319-8c9e-c5fa65ed050b,Titanium,55.29,39,167,136.86,4,Carbon dioxide-heavy,Icy,9.31,Geothermal,4,0.5811930782191218,0,No
71867d90-5339-49b0-a143-8794bf3934b5,Xenon,309.68,12,169,405.49,8,Carbon dioxide-heavy,Volcanic,19.45,Geothermal,3,0.714862898999957,0,No
3016d6a1-e865-43d4-a7e5-842d442e374e,Zarathustra,369.38,27,138,204.0,7,Carbon dioxide-heavy,Icy,19.57,Chemical,1,0.8756881997656172,2,No
1df29895-416b-4389-adca-4dfcf493d1ba,Aurora,666.95,5,49,102.27,4,Methane-dominated,Icy,15.54,Geothermal,2,0.3978231663762398,0,Yes
b469f8a6-5961-45c0-a6cc-f7069cd2b0ae,Titanium,632.09,26,253,353.0,4,Hydrogen-rich,Icy,17.21,Chemical,3,0.5108874359865198,1,Yes
24014764-b70c-4fe0-a0e2-697a018aca13,Aurora,648.51,20,200,357.32,10,Methane-dominated,Icy,11.95,Nuclear,2,0.04703736331241256,1,No
573b489b-308f-46b2-908a-dd5a6e6d2b36,Xenon,92.68,29,294,54.02,9,Oxygen-rich,Rocky,19.68,Solar,3,0.6165957168675155,2,Yes
a29d5b6a-068f-458c-b910-56767e5d718c,Elysium,170.06,9,74,197.37,5,Methane-dominated,Rocky,18.02,Geothermal,0,0.7506818026063444,2,Yes
e23e4b50-1d8c-4737-a78c-8b24fd85eda8,Titanium,751.75,42,299,308.52,1,Oxygen-rich,Oceanic,14.27,Chemical,1,0.5162717546558114,1,No
f8dd66b9-06f1-48a4-819e-44f580c84118,Titanium,212.08,43,271,183.96,1,Oxygen-rich,Oceanic,13.14,Geothermal,4,0.7539490336246883,0,Yes
d13522f5-51c5-4a32-9dc3-de42a772109c,Aurora,659.92,5,94,460.14,8,Hydrogen-rich,Oceanic,15.12,Nuclear,0,0.20102256188924625,2,No
a926c193-70be-48fe-bc12-26f377abbc79,Elysium,962.53,26,170,425.61,8,Methane-dominated,Volcanic,9.83,Chemical,0,0.38593505181606635,0,Yes
c2caf82e-49d9-442f-8121-86d07a83c49e,Zarathustra,145.85,40,219,474.46,4,Methane-dominated,Icy,6.7,Nuclear,3,0.4731472077670319,0,No
6e41c0f0-b09a-4977-abae-ab4e86393e94,Aurora,70.91,39,31,459.1,2,Hydrogen-rich,Rocky,12.83,Chemical,4,0.3502081954421402,2,No
4e43a990-0cfd-4eb9-ba82-e37cfe1e8af8,Xenon,331.62,17,34,195.03,9,Methane-dominated,Oceanic,5.11,Nuclear,0,0.01153042662466136,1,Yes
2dc53859-229e-489f-9cfd-19bd36c13074,Titanium,503.02,13,96,327.58,4,Carbon dioxide-heavy,Oceanic,0.69,Nuclear,4,0.3960915082483252,0,No
d83b9c74-42e3-40f7-88cc-537f69e1ca09,Zarathustra,425.04,23,208,65.66,8,,Oceanic,6.34,Solar,2,0.23670706509317585,0,Yes
55c38061-c789-4794-a874-abeebf80543f,Xenon,94.93,21,39,347.67,3,Oxygen-rich,Icy,12.35,Chemical,3,0.8548727049183344,0,No
12995a76-7269-4970-97f9-7b96d7b5dab3,Elysium,764.0,22,285,186.91,8,Carbon dioxide-heavy,Rocky,7.03,Solar,3,0.556461710891962,1,No
19d34274-c0c9-41e9-bad8-2ba9630a65ee,Aurora,47.47,8,206,361.21,5,Carbon dioxide-heavy,Volcanic,8.89,Geothermal,3,0.24155955721380923,0,No
89dbf68b-ce47-46c4-86e8-33a6031fa56f,Titanium,125.29,25,54,54.25,8,Hydrogen-rich,Rocky,17.11,Solar,1,0.0,1,No
f9a679fe-7ea0-4073-8fcd-7cc7d73e5ab7,Aurora,767.38,35,271,2417.05,6,Methane-dominated,Rocky,19.67,Chemical,2,0.05298622979724249,2,No
6882b326-8f69-411b-81ce-2e37bf186d2c,Zarathustra,323.3,25,181,495.0,1,Hydrogen-rich,Oceanic,6.31,Geothermal,3,0.21067100529603847,2,No
2264d7a6-8d81-49be-a8c5-bae7599d492b,Titanium,625.47,20,266,240.63,5,Hydrogen-rich,Icy,13.28,Chemical,0,0.2730598264535937,1,No
180164f7-5e9c-4f9a-8245-131a24ab7e05,Aurora,75.17,43,226,351.96,6,Carbon dioxide-heavy,Icy,15.42,Nuclear,1,0.4732769061615609,2,Yes
1c856a22-7e9b-4b50-827a-4474ecc575a0,Titanium,743.79,23,101,173.02,9,Hydrogen-rich,Oceanic,6.95,Geothermal,4,0.28011054351231895,1,Yes
5dcc34b6-48ab-43b7-b080-b716cd75ceab,Titanium,418.34,33,190,175.82,2,Hydrogen-rich,Oceanic,0.17,Nuclear,1,0.5300024054304107,0,No
791ab7c1-8397-4cd0-ad13-f3ff2946533c,Aurora,830.61,44,150,422.9,2,Oxygen-rich,Oceanic,16.52,Chemical,4,0.40400500993439814,2,Yes
92c1973e-2e6f-4285-827d-83c59c8160be,Titanium,840.7,25,212,60.4,3,Carbon dioxide-heavy,Rocky,13.36,Solar,0,0.4361358689032741,1,Yes
aab6fa53-bd51-4429-9238-d8fcff2aa8b6,Zarathustra,505.87,49,331,221.39,9,Methane-dominated,Icy,1.5,Nuclear,4,0.6443249989916565,1,No
158587be-5dc7-4461-9363-a06234dd2579,Aurora,47.04,18,190,483.73,1,Hydrogen-rich,Rocky,12.34,Chemical,4,0.3297403483053905,0,Yes
b844b86c-4d7e-468c-b8bf-3cd34eefa94f,Xenon,867.25,27,353,165.52,5,Methane-dominated,Volcanic,18.48,Chemical,1,0.10548557674664336,0,No
dcc85405-3508-4cfe-805d-08c43cd93c90,Aurora,754.88,16,274,486.34,3,Carbon dioxide-heavy,Oceanic,13.57,Solar,1,0.8738565931431841,2,No
55e37ce5-f8c5-4c6b-88db-b19ffb58fbb0,Elysium,998.21,10,60,73.94,9,Methane-dominated,Rocky,15.66,Nuclear,2,0.964266233447411,2,Yes
6808f90a-ffaf-4308-9295-8b699f39cada,Aurora,101.68,19,86,237.68,6,Carbon dioxide-heavy,Volcanic,6.56,Nuclear,0,0.03668715636068726,1,Yes
234a057f-ac28-4fc1-a10a-fbfb910e5f72,Zarathustra,880.89,5,54,284.15,5,Hydrogen-rich,Icy,19.1,Nuclear,0,0.0,0,Yes
cc2ef796-ae49-43f3-ab90-8c4a2faeba8a,Aurora,294.6,41,328,328.22,6,Carbon dioxide-heavy,Oceanic,1.27,Solar,0,0.6646404922423065,2,No
029e73ad-a799-4b4b-acb5-71d0ec5025a9,Xenon,196.36,6,165,397.32,1,Hydrogen-rich,Volcanic,2.29,Solar,2,0.0008660418741224529,0,No
38ba6a09-270b-489c-ad61-bcad1881c012,Zarathustra,769.5,48,322,423.2,2,Methane-dominated,Oceanic,6.93,Nuclear,0,1.0,1,No
09a1e851-8454-4c62-9821-b92a143b5b55,Titanium,980.0,38,278,294.66,6,Carbon dioxide-heavy,Oceanic,1.79,Nuclear,4,0.030335762754901144,1,No
1373ea87-617c-41aa-8ab0-6e2a9c42ce4b,Aurora,265.8,36,140,221.28,9,Methane-dominated,Icy,6.38,Solar,0,0.3616644378045324,2,Yes
